,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Debtors,Debtors 4 1431,4,2017.0,£
1,96.0,0.0,Debtors,Debtors 4 1431,1431,2016.0,£
2,96.0,1.0,Unrestricted income funds,Unrestricted income funds 5 6786,5,2017.0,£
3,96.0,0.0,Unrestricted income funds,Unrestricted income funds 5 6786,6786,2016.0,£
0,95.0,1.0,Voluntary income,Voluntary income 2 1200 1200,1200,2017.0,£
1,96.0,0.0,Voluntary income,Voluntary income 2 1200 1200,1200,2016.0,£
2,96.0,1.0,Total incoming resources,Total incoming resources 1200 1200,1200,2017.0,£
3,94.0,0.0,Total incoming resources,Total incoming resources 1200 1200,1200,2016.0,£
4,75.0,1.0,Investments,Investments 0 0,0,2017.0,£
5,78.0,0.0,Investments,Investments 0 0,0,2016.0,£
6,73.0,1.0,Total resources expended,Total resources expended 0 0,0,2017.0,£
7,77.0,0.0,Total resources expended,Total resources expended 0 0,0,2016.0,£
8,96.0,1.0,Total Funds generated,Total Funds generated 1200 1200,1200,2017.0,£
9,96.0,0.0,Total Funds generated,Total Funds generated 1200 1200,1200,2016.0,£
