,conf,currYr,label,source,value,year,unit
0,94.0,1.0,Tangible assets,Tangible assets 3 71662 79439,71662,2017.0,£
1,95.0,0.0,Tangible assets,Tangible assets 3 71662 79439,79439,2016.0,£
2,96.0,1.0,Debtors,Debtors 4 155485 81962,155485,2017.0,£
3,96.0,0.0,Debtors,Debtors 4 155485 81962,81962,2016.0,£
4,93.0,1.0,Cash at bank and in hand,Cash at bank and in hand 130228 115935,130228,2017.0,£
5,94.0,0.0,Cash at bank and in hand,Cash at bank and in hand 130228 115935,115935,2016.0,£
6,95.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 5 347959 254036,347959,2017.0,£
7,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 5 347959 254036,254036,2016.0,£
8,96.0,1.0,Net current assets  liabilities   Total assets less current liabilities,Net current assets  liabilities 62246 56139 Total assets less current liabilities 9416 23300,9416,2017.0,£
9,95.0,0.0,Net current assets  liabilities   Total assets less current liabilities,Net current assets  liabilities 62246 56139 Total assets less current liabilities 9416 23300,23300,2016.0,£
10,95.0,1.0,Creditors Amounts falling due after more than one year,after more than one year 6 7128 20615,7128,2017.0,£
11,96.0,0.0,Creditors Amounts falling due after more than one year,after more than one year 6 7128 20615,20615,2016.0,£
12,96.0,1.0,Provisions for liabilities,Provisions for liabilities 972 1358,972,2017.0,£
13,96.0,0.0,Provisions for liabilities,Provisions for liabilities 972 1358,1358,2016.0,£
14,95.0,1.0,Net assets,Net assets 1316 1327,1316,2017.0,£
15,94.0,0.0,Net assets,Net assets 1316 1327,1327,2016.0,£
16,96.0,1.0,Called up share capital,Called up share capital 1050 1050,1050,2017.0,£
17,96.0,0.0,Called up share capital,Called up share capital 1050 1050,1050,2016.0,£
18,96.0,1.0,Profit and loss account,Profit and loss account 266 277,266,2017.0,£
19,96.0,0.0,Profit and loss account,Profit and loss account 266 277,277,2016.0,£
20,95.0,1.0,Shareholders funds,Shareholders funds 1316 1327,1316,2017.0,£
21,83.0,0.0,Shareholders funds,Shareholders funds 1316 1327,1327,2016.0,£
