,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Fixed assets,Fixed assets 421 767,421,2018.0,£
1,95.0,0.0,Fixed assets,Fixed assets 421 767,767,2017.0,£
2,94.0,1.0,Current assets,Current assets 7468 6803,7468,2018.0,£
3,92.0,0.0,Current assets,Current assets 7468 6803,6803,2017.0,£
4,94.0,1.0,Creditors amounts falling due within one year,year 119980 50467,119980,2018.0,£
5,96.0,0.0,Creditors amounts falling due within one year,year 119980 50467,50467,2017.0,£
6,95.0,1.0,Net current liabilities,Net current liabilities 112512 43664,112512,2018.0,£
7,96.0,0.0,Net current liabilities,Net current liabilities 112512 43664,43664,2017.0,£
8,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 112091 42897,112091,2018.0,£
9,94.0,0.0,Total assets less current liabilities,Total assets less current liabilities 112091 42897,42897,2017.0,£
10,96.0,1.0,Net liabilities,Net liabilities 112091 42897,112091,2018.0,£
11,84.0,0.0,Net liabilities,Net liabilities 112091 42897,42897,2017.0,£
12,96.0,1.0,Capital and reserves,Capital and reserves 112091 42897,112091,2018.0,£
13,95.0,0.0,Capital and reserves,Capital and reserves 112091 42897,42897,2017.0,£
