,conf,currYr,label,source,value,year,unit
0,92.0,1.0,Debtors,Debtors 5 8009 38164,8009,2017.0,£
1,96.0,0.0,Debtors,Debtors 5 8009 38164,38164,2016.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 5521 16756,5521,2017.0,£
3,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 5521 16756,16756,2016.0,£
4,85.0,1.0,Creditors amounts falling due within one year,within one year 6  10319 52124,10319,2017.0,£
5,94.0,0.0,Creditors amounts falling due within one year,within one year 6  10319 52124,52124,2016.0,£
6,92.0,1.0,Net current assets,Net current assets 3211 2796,3211,2017.0,£
7,96.0,0.0,Net current assets,Net current assets 3211 2796,2796,2016.0,£
8,43.0,1.0,Total assets less current liabilities,Total assets less current liabilities 3211 2796,3211,2017.0,£
9,84.0,0.0,Total assets less current liabilities,Total assets less current liabilities 3211 2796,2796,2016.0,£
10,9.0,1.0,Net assets,Net assets 3211 2796,3211,2017.0,£
11,71.0,0.0,Net assets,Net assets 3211 2796,2796,2016.0,£
12,96.0,1.0,Called up share capital,Called up share capital 2 2,2,2017.0,£
13,96.0,0.0,Called up share capital,Called up share capital 2 2,2,2016.0,£
14,21.0,1.0,Profit and loss account,Profit and loss account 3209 2194,3209,2017.0,£
15,96.0,0.0,Profit and loss account,Profit and loss account 3209 2194,2194,2016.0,£
16,87.0,1.0,Shareholders funds,Shareholders funds 3211 2796,3211,2017.0,£
17,95.0,0.0,Shareholders funds,Shareholders funds 3211 2796,2796,2016.0,£
