,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Debtors,Debtors 2 7 7,7,2018.0,£
1,96.0,0.0,Debtors,Debtors 2 7 7,7,2017.0,£
2,96.0,1.0,NET CURRENT ASSETS LIABILITIES,NET CURRENT ASSETS LIABILITIES 7 7,7,2018.0,£
3,96.0,0.0,NET CURRENT ASSETS LIABILITIES,NET CURRENT ASSETS LIABILITIES 7 7,7,2017.0,£
4,96.0,1.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 7 7,7,2018.0,£
5,96.0,0.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 7 7,7,2017.0,£
6,96.0,1.0,NET ASSETS,NET ASSETS 7 7,7,2018.0,£
7,96.0,0.0,NET ASSETS,NET ASSETS 7 7,7,2017.0,£
8,96.0,1.0,Called up share capital,Called up share capital 3 7  7,7,2018.0,£
9,54.0,0.0,Called up share capital,Called up share capital 3 7  7,7,2017.0,£
10,96.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 7 7,7,2018.0,£
11,96.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 7 7,7,2017.0,£
