,conf,currYr,label,source,value,year,unit
0,94.0,1.0,Debtors,Debtors 8 243624 238147,243624,2017.0,£
1,96.0,0.0,Debtors,Debtors 8 243624 238147,238147,2016.0,£
2,96.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 9 1054 1144,1054,2017.0,£
3,95.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 9 1054 1144,1144,2016.0,£
4,94.0,1.0,Net assets,Net assets 242570 237003,242570,2017.0,£
5,93.0,0.0,Net assets,Net assets 242570 237003,237003,2016.0,£
6,96.0,1.0,Called up share capital,Called up share capital 10 175002 175002,175002,2017.0,£
7,94.0,0.0,Called up share capital,Called up share capital 10 175002 175002,175002,2016.0,£
8,95.0,1.0,Profit and loss account,Profit and loss account 67568 62001,67568,2017.0,£
9,92.0,0.0,Profit and loss account,Profit and loss account 67568 62001,62001,2016.0,£
10,95.0,1.0,Total shareholders funds,Total shareholders funds 242570 237003,242570,2017.0,£
11,96.0,0.0,Total shareholders funds,Total shareholders funds 242570 237003,237003,2016.0,£
