,conf,currYr,label,source,value,year,unit
0,91.0,1.0,Notes,Notes 2016 2015,2016,2016.0,£
1,96.0,0.0,Notes,Notes 2016 2015,2015,2015.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 117 86,117,2016.0,£
3,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 117 86,86,2015.0,£
4,57.0,1.0,Net current assets liabilities,Net current assets liabilities 7 86,7,2016.0,£
5,46.0,0.0,Net current assets liabilities,Net current assets liabilities 7 86,86,2015.0,£
6,48.0,1.0,Total assets less current liabilities,Total assets less current liabilities 7 8,7,2016.0,£
7,52.0,0.0,Total assets less current liabilities,Total assets less current liabilities 7 8,8,2015.0,£
8,94.0,1.0,Total net assets liabilities,Total net assets liabilities 117 86,117,2016.0,£
9,95.0,0.0,Total net assets liabilities,Total net assets liabilities 117 86,86,2015.0,£
10,95.0,1.0,Called up share capital,Called up share capital 2 2,2,2016.0,£
11,96.0,0.0,Called up share capital,Called up share capital 2 2,2,2015.0,£
12,95.0,1.0,Profit and loss account,Profit and loss account 115 84,115,2016.0,£
13,94.0,0.0,Profit and loss account,Profit and loss account 115 84,84,2015.0,£
14,96.0,1.0,Shareholders funds,Shareholders funds 117 86,117,2016.0,£
15,95.0,0.0,Shareholders funds,Shareholders funds 117 86,86,2015.0,£
