,conf,currYr,label,source,value,year,unit
0,96.0,1.0,October May Notes,October May Notes 2017 2017,2017,2017.0,£
1,96.0,0.0,October May Notes,October May Notes 2017 2017,2017,2016.0,£
2,96.0,1.0,Debtors   Cash at bank and in hand,Debtors 750 750 Cash at bank and in hand 201 201,201,2017.0,£
3,95.0,0.0,Debtors   Cash at bank and in hand,Debtors 750 750 Cash at bank and in hand 201 201,201,2016.0,£
4,96.0,1.0,Total assets, Total assets 951 951,951,2017.0,£
5,96.0,0.0,Total assets, Total assets 951 951,951,2016.0,£
6,96.0,1.0,Creditors amounts falling due after one year,after one year 318 275,318,2017.0,£
7,96.0,0.0,Creditors amounts falling due after one year,after one year 318 275,275,2016.0,£
8,96.0,1.0,Net assets,Net assets 633 676,633,2017.0,£
9,96.0,0.0,Net assets,Net assets 633 676,676,2016.0,£
10,83.0,1.0,Called up share capital,Called up share capital 2 1000 1000,1000,2017.0,£
11,96.0,0.0,Called up share capital,Called up share capital 2 1000 1000,1000,2016.0,£
12,96.0,1.0,Profit and loss account,Profit and loss account 367 324,367,2017.0,£
13,96.0,0.0,Profit and loss account,Profit and loss account 367 324,324,2016.0,£
14,96.0,1.0,Shareholders funds  equity interests,Shareholders funds  equity interests 633 676,633,2017.0,£
15,96.0,0.0,Shareholders funds  equity interests,Shareholders funds  equity interests 633 676,676,2016.0,£
