,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Fixed assets,Fixed assets 55 1343,55,2017.0,£
1,76.0,0.0,Fixed assets,Fixed assets 55 1343,1343,2016.0,£
2,95.0,1.0,Current assets,Current assets 3089 12523,3089,2017.0,£
3,96.0,0.0,Current assets,Current assets 3089 12523,12523,2016.0,£
4,96.0,1.0,Prepayments and accrued income,Prepayments and accrued income 197 296,197,2017.0,£
5,96.0,0.0,Prepayments and accrued income,Prepayments and accrued income 197 296,296,2016.0,£
6,96.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 1795 10975,1795,2017.0,£
7,96.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 1795 10975,10975,2016.0,£
8,95.0,1.0,Net current assets,Net current assets 1491 1844,1491,2017.0,£
9,96.0,0.0,Net current assets,Net current assets 1491 1844,1844,2016.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 2046 3187,2046,2017.0,£
11,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 2046 3187,3187,2016.0,£
12,95.0,1.0,Accruals and deferred income,Accruals and deferred income 781 817,781,2017.0,£
13,96.0,0.0,Accruals and deferred income,Accruals and deferred income 781 817,817,2016.0,£
14,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
15,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2016.0,£
16,94.0,1.0,Profit and loss account,Profit and loss account 1165 2270,1165,2017.0,£
17,96.0,0.0,Profit and loss account,Profit and loss account 1165 2270,2270,2016.0,£
18,94.0,1.0,Capital and reserves,Capital and reserves 1265 2370,1265,2017.0,£
19,92.0,0.0,Capital and reserves,Capital and reserves 1265 2370,2370,2016.0,£
