,conf,currYr,label,source,value,year,unit
0,19.0,1.0,Current assets,Current assets 20287 65935,20287,2018.0,£
1,96.0,0.0,Current assets,Current assets 20287 65935,65935,2017.0,£
2,94.0,1.0,Creditors amounts falling due within one year,year  130729 115264,130729,2018.0,£
3,95.0,0.0,Creditors amounts falling due within one year,year  130729 115264,115264,2017.0,£
4,96.0,1.0,Net current liabilities,Net current liabilities 110442 49329,110442,2018.0,£
5,96.0,0.0,Net current liabilities,Net current liabilities 110442 49329,49329,2017.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 110442 49329,110442,2018.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 110442 49329,49329,2017.0,£
8,95.0,1.0,Net liabilities,Net liabilities 110442 49329,110442,2018.0,£
9,96.0,0.0,Net liabilities,Net liabilities 110442 49329,49329,2017.0,£
10,96.0,1.0,Capital and reserves,Capital and reserves 110442 49329,110442,2018.0,£
11,96.0,0.0,Capital and reserves,Capital and reserves 110442 49329,49329,2017.0,£
