,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Investments,Investments 400910 400910,400910,2018.0,£
1,52.0,0.0,Investments,Investments 400910 400910,400910,2017.0,£
2,21.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 760004 760004,760004,2018.0,£
3,96.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 760004 760004,760004,2017.0,£
4,92.0,1.0,. . year,. . year 866154 866154,866154,2018.0,£
5,96.0,0.0,. . year,. . year 866154 866154,866154,2017.0,£
6,96.0,1.0,Net current liabilities,Net current liabilities 106150 106150,106150,2018.0,£
7,95.0,0.0,Net current liabilities,Net current liabilities 106150 106150,106150,2017.0,£
8,96.0,1.0,Net assets,Net assets 294760 294760,294760,2018.0,£
9,96.0,0.0,Net assets,Net assets 294760 294760,294760,2017.0,£
10,96.0,1.0,Called up share capital,Called up share capital 50000 50000,50000,2018.0,£
11,96.0,0.0,Called up share capital,Called up share capital 50000 50000,50000,2017.0,£
12,96.0,1.0,Profit and loss account,Profit and loss account 244760 244760,244760,2018.0,£
13,95.0,0.0,Profit and loss account,Profit and loss account 244760 244760,244760,2017.0,£
