,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Debtors,Debtors 6 600000 632950,600000,2018.0,£
1,96.0,0.0,Debtors,Debtors 6 600000 632950,632950,2017.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 64615 27156,64615,2018.0,£
3,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 64615 27156,27156,2017.0,£
4,95.0,1.0,CREDITORS amounts falling due within one year,CREDITORS amounts falling due within one year 7 115585 111306,115585,2018.0,£
5,96.0,0.0,CREDITORS amounts falling due within one year,CREDITORS amounts falling due within one year 7 115585 111306,111306,2017.0,£
6,95.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 549030 548800,549030,2018.0,£
7,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 549030 548800,548800,2017.0,£
8,96.0,1.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 549030 548800,549030,2018.0,£
9,96.0,0.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 549030 548800,548800,2017.0,£
10,95.0,1.0,Profit and loss account,Profit and loss account 549029 548799,549029,2018.0,£
11,95.0,0.0,Profit and loss account,Profit and loss account 549029 548799,548799,2017.0,£
12,95.0,1.0,MEMBERS FUNDS,MEMBERS FUNDS 549030 548800,549030,2018.0,£
13,96.0,0.0,MEMBERS FUNDS,MEMBERS FUNDS 549030 548800,548800,2017.0,£
