,conf,currYr,label,source,value,year,unit
0,94.0,1.0,Tangible assets,Tangible assets 10917 4092,10917,2017.0,£
1,88.0,0.0,Tangible assets,Tangible assets 10917 4092,4092,2016.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 50094 46048,50094,2017.0,£
3,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 50094 46048,46048,2016.0,£
4,95.0,1.0,Net current assets,Net current assets 56000 62493,56000,2017.0,£
5,96.0,0.0,Net current assets,Net current assets 56000 62493,62493,2016.0,£
6,96.0,1.0,Net assets,Net assets 66917 66585,66917,2017.0,£
7,96.0,0.0,Net assets,Net assets 66917 66585,66585,2016.0,£
8,95.0,1.0,Called up share capital,Called up share capital 12 150000 100000,150000,2017.0,£
9,96.0,0.0,Called up share capital,Called up share capital 12 150000 100000,100000,2016.0,£
10,89.0,1.0,Profit and loss account,Profit and loss account 83083 33415,83083,2017.0,£
11,95.0,0.0,Profit and loss account,Profit and loss account 83083 33415,33415,2016.0,£
12,96.0,1.0,Total equity,Total equity  66917 66585,66917,2017.0,£
13,96.0,0.0,Total equity,Total equity  66917 66585,66585,2016.0,£
