,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 5127 3218,5127,2017.0,£
1,95.0,0.0,Tangible assets,Tangible assets 5127 3218,3218,2016.0,£
2,96.0,1.0,Debtors,Debtors 139988 146006,139988,2017.0,£
3,96.0,0.0,Debtors,Debtors 139988 146006,146006,2016.0,£
4,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 492532 296038,492532,2017.0,£
5,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 492532 296038,296038,2016.0,£
6,96.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 2580822 1659008,2580822,2017.0,£
7,96.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 2580822 1659008,1659008,2016.0,£
8,96.0,1.0,Net current liabilities,Net current liabilities 1948302 1216964,1948302,2017.0,£
9,96.0,0.0,Net current liabilities,Net current liabilities 1948302 1216964,1216964,2016.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 1943175 1213746,1943175,2017.0,£
11,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 1943175 1213746,1213746,2016.0,£
12,96.0,1.0,Provisions for liabilities,Provisions for liabilities 89000 89000,89000,2017.0,£
13,96.0,0.0,Provisions for liabilities,Provisions for liabilities 89000 89000,89000,2016.0,£
14,96.0,1.0,Net liabilities,Net liabilities 2032175 1302746,2032175,2017.0,£
15,96.0,0.0,Net liabilities,Net liabilities 2032175 1302746,1302746,2016.0,£
16,96.0,1.0,Called up share capital,Called up share capital 2908 2908,2908,2017.0,£
17,94.0,0.0,Called up share capital,Called up share capital 2908 2908,2908,2016.0,£
18,96.0,1.0,Share premium reserve,Share premium reserve 2266259 2266259,2266259,2017.0,£
19,96.0,0.0,Share premium reserve,Share premium reserve 2266259 2266259,2266259,2016.0,£
20,96.0,1.0,Profit and loss account,Profit and loss account 4369815 3571913,4369815,2017.0,£
21,96.0,0.0,Profit and loss account,Profit and loss account 4369815 3571913,3571913,2016.0,£
22,96.0,1.0,Total equity,Total equity 2032175 1302746,2032175,2017.0,£
23,96.0,0.0,Total equity,Total equity 2032175 1302746,1302746,2016.0,£
