,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Fixed assets,Fixed assets 1595 1994,1595,2017.0,£
1,95.0,0.0,Fixed assets,Fixed assets 1595 1994,1994,2016.0,£
2,96.0,1.0,Current assets,Current assets 38648 37164,38648,2017.0,£
3,93.0,0.0,Current assets,Current assets 38648 37164,37164,2016.0,£
4,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 6159 5450,6159,2017.0,£
5,95.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 6159 5450,5450,2016.0,£
6,94.0,1.0,Net Current Assets,Net Current Assets 32489 31714,32489,2017.0,£
7,90.0,0.0,Net Current Assets,Net Current Assets 32489 31714,31714,2016.0,£
8,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 34084 33708,34084,2017.0,£
9,93.0,0.0,Total assets less current liabilities,Total assets less current liabilities 34084 33708,33708,2016.0,£
10,95.0,1.0,Accruals and deferred income,Accruals and deferred income 2865 1500,2865,2017.0,£
11,93.0,0.0,Accruals and deferred income,Accruals and deferred income 2865 1500,1500,2016.0,£
12,94.0,1.0,Net Assets,Net Assets 31219 31842,31219,2017.0,£
13,94.0,0.0,Net Assets,Net Assets 31219 31842,31842,2016.0,£
14,96.0,1.0,Capital and reserves,Capital and reserves 31219 31842,31219,2017.0,£
15,96.0,0.0,Capital and reserves,Capital and reserves 31219 31842,31842,2016.0,£
