,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Current assets,Current assets 9985 13903,9985,2017.0,£
1,96.0,0.0,Current assets,Current assets 9985 13903,13903,2016.0,£
2,96.0,1.0,Prepayments and accrued income,Prepayments and accrued income 3538 2849,3538,2017.0,£
3,96.0,0.0,Prepayments and accrued income,Prepayments and accrued income 3538 2849,2849,2016.0,£
4,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 13523 8985,13523,2017.0,£
5,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 13523 8985,8985,2016.0,£
6,96.0,1.0,Accruals and deferred income,Accruals and deferred income 660 660,660,2017.0,£
7,95.0,0.0,Accruals and deferred income,Accruals and deferred income 660 660,660,2016.0,£
8,96.0,1.0,Capital and reserves,Capital and reserves 12863 8325,12863,2017.0,£
9,96.0,0.0,Capital and reserves,Capital and reserves 12863 8325,8325,2016.0,£
