,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible fixed assets,Tangible fixed assets 2 39097,2,2017.0,£
1,97.0,0.0,Tangible fixed assets,Tangible fixed assets 2 39097,39097,2016.0,£
2,96.0,1.0,Debtors amounts failing due within one year,Debtors amounts failing due within one year 3 20982,3,2017.0,£
3,96.0,0.0,Debtors amounts failing due within one year,Debtors amounts failing due within one year 3 20982,20982,2016.0,£
4,96.0,1.0,Creditors amount falling due within one year,Creditors amount falling due within one year 4 39791,4,2017.0,£
5,97.0,0.0,Creditors amount falling due within one year,Creditors amount falling due within one year 4 39791,39791,2016.0,£
6,96.0,1.0,Creditors amount falling due after more than one year,Creditors amount falling due after more than one year 5 20157,5,2017.0,£
7,96.0,0.0,Creditors amount falling due after more than one year,Creditors amount falling due after more than one year 5 20157,20157,2016.0,£
8,96.0,1.0,Called up share capital,Called up share capital 6 100,6,2017.0,£
9,96.0,0.0,Called up share capital,Called up share capital 6 100,100,2016.0,£
