,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 2017 2016,2017,2017.0,£
1,96.0,0.0,Notes,Notes 2017 2016,2016,2016.0,£
2,95.0,1.0,Property plant and equipment,Property plant and equipment 1938 2183,1938,2017.0,£
3,96.0,0.0,Property plant and equipment,Property plant and equipment 1938 2183,2183,2016.0,£
4,96.0,1.0,Inventories,Inventories 41061 41792,41061,2017.0,£
5,95.0,0.0,Inventories,Inventories 41061 41792,41792,2016.0,£
6,92.0,1.0,Trade and other payables amounts falling due within one,Trade and other payables amounts falling due within one 52943 49218,52943,2017.0,£
7,96.0,0.0,Trade and other payables amounts falling due within one,Trade and other payables amounts falling due within one 52943 49218,49218,2016.0,£
8,96.0,1.0,Net current liabilities,Net current liabilities 11882 7426,11882,2017.0,£
9,96.0,0.0,Net current liabilities,Net current liabilities 11882 7426,7426,2016.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 9944 5243,9944,2017.0,£
11,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 9944 5243,5243,2016.0,£
12,95.0,1.0,Net liabilities,Net liabilities 9944 5243,9944,2017.0,£
13,96.0,0.0,Net liabilities,Net liabilities 9944 5243,5243,2016.0,£
14,82.0,1.0,Called up share capital,Called up share capital 1 1,1,2017.0,£
15,96.0,0.0,Called up share capital,Called up share capital 1 1,1,2016.0,£
16,94.0,1.0,Retained eamings,Retained eamings 9945 5244,9945,2017.0,£
17,58.0,0.0,Retained eamings,Retained eamings 9945 5244,5244,2016.0,£
18,96.0,1.0,Shareholders funds,Shareholders funds 9944 5243,9944,2017.0,£
19,93.0,0.0,Shareholders funds,Shareholders funds 9944 5243,5243,2016.0,£
