,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Fixed assets,Fixed assets 8043 8043,8043,2017.0,£
1,95.0,0.0,Fixed assets,Fixed assets 8043 8043,8043,2016.0,£
2,96.0,1.0,Current assets,Current assets 20 20,20,2017.0,£
3,96.0,0.0,Current assets,Current assets 20 20,20,2016.0,£
4,96.0,1.0,Net current assets,Net current assets 20 20,20,2017.0,£
5,96.0,0.0,Net current assets,Net current assets 20 20,20,2016.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 8063 8063,8063,2017.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 8063 8063,8063,2016.0,£
8,95.0,1.0,Net assets,Net assets 8063 8063,8063,2017.0,£
9,95.0,0.0,Net assets,Net assets 8063 8063,8063,2016.0,£
10,96.0,1.0,Capital and reserves,Capital and reserves 8063 8063,8063,2017.0,£
11,96.0,0.0,Capital and reserves,Capital and reserves 8063 8063,8063,2016.0,£
