,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 2017 2016,2017,2017.0,£
1,96.0,0.0,Notes,Notes 2017 2016,2016,2016.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 687 2109,687,2017.0,£
3,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 687 2109,2109,2016.0,£
4,96.0,1.0,Creditors amounts falling due within one year,due within one year 2 638 1276,638,2017.0,£
5,95.0,0.0,Creditors amounts falling due within one year,due within one year 2 638 1276,1276,2016.0,£
6,96.0,1.0,Net current assets,Net current assets 49 833,49,2017.0,£
7,94.0,0.0,Net current assets,Net current assets 49 833,833,2016.0,£
8,96.0,1.0,Net assets,Net assets 49 833,49,2017.0,£
9,96.0,0.0,Net assets,Net assets 49 833,833,2016.0,£
10,96.0,1.0,Profit and loss account,Profit and loss account 48 832,48,2017.0,£
11,96.0,0.0,Profit and loss account,Profit and loss account 48 832,832,2016.0,£
12,95.0,1.0,Shareholders funds,Shareholders funds 49 833,49,2017.0,£
13,95.0,0.0,Shareholders funds,Shareholders funds 49 833,833,2016.0,£
