,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Investments,Investments 5 45460 50000,45460,2018.0,£
1,96.0,0.0,Investments,Investments 5 45460 50000,50000,2017.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 2 2,2,2018.0,£
3,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 2 2,2,2017.0,£
4,92.0,1.0,Creditors amounts falling due within one year,within one year 6 48872 51965,48872,2018.0,£
5,96.0,0.0,Creditors amounts falling due within one year,within one year 6 48872 51965,51965,2017.0,£
6,85.0,1.0,Net current liabilities,Net current liabilities 48870 51963,48870,2018.0,£
7,96.0,0.0,Net current liabilities,Net current liabilities 48870 51963,51963,2017.0,£
8,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 3410 1963,3410,2018.0,£
9,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 3410 1963,1963,2017.0,£
10,96.0,1.0,Net liabilities,Net liabilities 3410 1963,3410,2018.0,£
11,96.0,0.0,Net liabilities,Net liabilities 3410 1963,1963,2017.0,£
12,96.0,1.0,Called up share capital,Called up share capital 2 2,2,2018.0,£
13,96.0,0.0,Called up share capital,Called up share capital 2 2,2,2017.0,£
14,96.0,1.0,Profit and loss account,Profit and loss account 7 3412 1965,3412,2018.0,£
15,96.0,0.0,Profit and loss account,Profit and loss account 7 3412 1965,1965,2017.0,£
16,96.0,1.0,Shareholders deficit,Shareholders deficit 3410 1963,3410,2018.0,£
17,96.0,0.0,Shareholders deficit,Shareholders deficit 3410 1963,1963,2017.0,£
