,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Tangible assets,Tangible assets 15 2725234 2403010,2725234,2017.0,£
1,95.0,0.0,Tangible assets,Tangible assets 15 2725234 2403010,2403010,2016.0,£
2,96.0,1.0,Investments,Investments 16  4,16,2017.0,£
3,88.0,0.0,Investments,Investments 16  4,4,2016.0,£
4,95.0,1.0,Stocks,Stocks 17 54366098 48507965,54366098,2017.0,£
5,96.0,0.0,Stocks,Stocks 17 54366098 48507965,48507965,2016.0,£
6,95.0,1.0,Debtors amounts falling due after more than one year,one year 18 5968710 7082560,5968710,2017.0,£
7,90.0,0.0,Debtors amounts falling due after more than one year,one year 18 5968710 7082560,7082560,2016.0,£
8,93.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 18 219078610 212265928,219078610,2017.0,£
9,96.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 18 219078610 212265928,212265928,2016.0,£
10,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 19 36024652 24516406,36024652,2017.0,£
11,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 19 36024652 24516406,24516406,2016.0,£
12,94.0,1.0,Creditors amounts falling due within one year,year 20 111336912 103155447,111336912,2017.0,£
13,91.0,0.0,Creditors amounts falling due within one year,year 20 111336912 103155447,103155447,2016.0,£
14,95.0,1.0,Net current assets,Net current assets 204101158 189217412,204101158,2017.0,£
15,80.0,0.0,Net current assets,Net current assets 204101158 189217412,189217412,2016.0,£
16,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 206826392 191620426,206826392,2017.0,£
17,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 206826392 191620426,191620426,2016.0,£
18,96.0,1.0,Other provisions,Other provisions 23 1749330 1604740,1749330,2017.0,£
19,96.0,0.0,Other provisions,Other provisions 23 1749330 1604740,1604740,2016.0,£
20,96.0,1.0,Pension liability,Pension liability 25 37263000 43528000,37263000,2017.0,£
21,95.0,0.0,Pension liability,Pension liability 25 37263000 43528000,43528000,2016.0,£
22,92.0,1.0,Net assets,Net assets 167814062  146487686,167814062,2017.0,£
23,0.0,0.0,Net assets,Net assets 167814062  146487686,146487686,2016.0,£
24,96.0,1.0,Called up share capital,Called up share capital 27 131500002 131500002,131500002,2017.0,£
25,96.0,0.0,Called up share capital,Called up share capital 27 131500002 131500002,131500002,2016.0,£
26,96.0,1.0,Profit and loss account,Profit and loss account 28 36314060 14987684,36314060,2017.0,£
27,95.0,0.0,Profit and loss account,Profit and loss account 28 36314060 14987684,14987684,2016.0,£
28,93.0,1.0,Shareholders fund,Shareholders fund 167814062 146487686,167814062,2017.0,£
29,95.0,0.0,Shareholders fund,Shareholders fund 167814062 146487686,146487686,2016.0,£
0,96.0,1.0,Notes to the financial statements,Notes to the financial statements 12  33,12,2017.0,£
1,91.0,0.0,Notes to the financial statements,Notes to the financial statements 12  33,33,2016.0,£
