,conf,currYr,label,source,value,year,unit
0,52.0,1.0,Current assets,Current assets 2 77,2,2006.0,£
1,96.0,0.0,Current assets,Current assets 2 77,77,2005.0,£
2,96.0,1.0,Creditors amounts falling due within one year,one year 450 433,450,2006.0,£
3,95.0,0.0,Creditors amounts falling due within one year,one year 450 433,433,2005.0,£
4,96.0,1.0,Net current assets,Net current assets 452 510,452,2006.0,£
5,96.0,0.0,Net current assets,Net current assets 452 510,510,2005.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 452 510,452,2006.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 452 510,510,2005.0,£
8,96.0,1.0,Accruals and deferred income,Accruals and deferred income 431 460,431,2006.0,£
9,95.0,0.0,Accruals and deferred income,Accruals and deferred income 431 460,460,2005.0,£
10,96.0,1.0,Net assets,Net assets 21 50,21,2006.0,£
11,96.0,0.0,Net assets,Net assets 21 50,50,2005.0,£
12,96.0,1.0,Capital and reserves,Capital and reserves 21 50,21,2006.0,£
13,96.0,0.0,Capital and reserves,Capital and reserves 21 50,50,2005.0,£
