,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Tangible assets,Tangible assets 5 8940,5,2018.0,£
1,95.0,0.0,Tangible assets,Tangible assets 5 8940,8940,2017.0,£
2,94.0,1.0,Debtors,Debtors 6 33236,6,2018.0,£
3,95.0,0.0,Debtors,Debtors 6 33236,33236,2017.0,£
4,87.0,1.0,Cash at bank and in hand,Cash at bank and in hand 3902 100,3902,2018.0,£
5,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 3902 100,100,2017.0,£
6,96.0,1.0,Creditors amounts falling due within one year,within one year 7 13619,7,2018.0,£
7,96.0,0.0,Creditors amounts falling due within one year,within one year 7 13619,13619,2017.0,£
8,96.0,1.0,Net current assets,Net current assets 23519 100,23519,2018.0,£
9,96.0,0.0,Net current assets,Net current assets 23519 100,100,2017.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 32459 100,32459,2018.0,£
11,94.0,0.0,Total assets less current liabilities,Total assets less current liabilities 32459 100,100,2017.0,£
12,96.0,1.0,Net assets,Net assets 30939 100,30939,2018.0,£
13,96.0,0.0,Net assets,Net assets 30939 100,100,2017.0,£
14,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2018.0,£
15,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
16,89.0,1.0,Shareholders funds,Shareholders funds 30939 100,30939,2018.0,£
17,96.0,0.0,Shareholders funds,Shareholders funds 30939 100,100,2017.0,£
