,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Intangible fixed assets,Intangible fixed assets 151 287,151,2016.0,£
1,79.0,0.0,Intangible fixed assets,Intangible fixed assets 151 287,287,2015.0,£
2,95.0,1.0,Tangible fixed assets,Tangible fixed assets 13495 16076,13495,2016.0,£
3,96.0,0.0,Tangible fixed assets,Tangible fixed assets 13495 16076,16076,2015.0,£
4,96.0,1.0,Stocks,Stocks 2747 677,2747,2016.0,£
5,95.0,0.0,Stocks,Stocks 2747 677,677,2015.0,£
6,85.0,1.0,Debtors,Debtors 44883 44279,44883,2016.0,£
7,95.0,0.0,Debtors,Debtors 44883 44279,44279,2015.0,£
8,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 17481 16246,17481,2016.0,£
9,91.0,0.0,Cash at bank and in hand,Cash at bank and in hand 17481 16246,16246,2015.0,£
10,95.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 53647 53757,53647,2016.0,£
11,95.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 53647 53757,53757,2015.0,£
12,84.0,1.0,Net current assets,Net current assets 11464 7445,11464,2016.0,£
13,95.0,0.0,Net current assets,Net current assets 11464 7445,7445,2015.0,£
14,95.0,1.0,Net assets,Net assets 25110 23808,25110,2016.0,£
15,95.0,0.0,Net assets,Net assets 25110 23808,23808,2015.0,£
16,96.0,1.0,Called up share capital,Called up share capital 3 100 100,100,2016.0,£
17,95.0,0.0,Called up share capital,Called up share capital 3 100 100,100,2015.0,£
18,95.0,1.0,Profit and loss account,Profit and loss account 25010 23708,25010,2016.0,£
19,96.0,0.0,Profit and loss account,Profit and loss account 25010 23708,23708,2015.0,£
20,95.0,1.0,Shareholders funds,Shareholders funds 25110 23808,25110,2016.0,£
21,96.0,0.0,Shareholders funds,Shareholders funds 25110 23808,23808,2015.0,£
