,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Fixed assets,Fixed assets 849 849,849,2017.0,£
1,96.0,0.0,Fixed assets,Fixed assets 849 849,849,2016.0,£
2,96.0,1.0,Creditors amounts falling due within one year,year 2916 2916,2916,2017.0,£
3,94.0,0.0,Creditors amounts falling due within one year,year 2916 2916,2916,2016.0,£
4,96.0,1.0,Net current liabilities,Net current liabilities 2916 2916,2916,2017.0,£
5,95.0,0.0,Net current liabilities,Net current liabilities 2916 2916,2916,2016.0,£
6,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 2067 2067,2067,2017.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 2067 2067,2067,2016.0,£
8,96.0,1.0,Net liabilities,Net liabilities 2067 2067,2067,2017.0,£
9,96.0,0.0,Net liabilities,Net liabilities 2067 2067,2067,2016.0,£
10,96.0,1.0,Capital and reserves,Capital and reserves 2067 2067,2067,2017.0,£
11,96.0,0.0,Capital and reserves,Capital and reserves 2067 2067,2067,2016.0,£
