,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Intangible assets Tangible assets bois,Intangible assets Tangible assets bois 27616 1143709 33643 1113478,33643,2018.0,£
1,96.0,0.0,Intangible assets Tangible assets bois,Intangible assets Tangible assets bois 27616 1143709 33643 1113478,1113478,2017.0,£
2,96.0,1.0,Investment property In,Investment property In 232600 372600,232600,2018.0,£
3,95.0,0.0,Investment property In,Investment property In 232600 372600,372600,2017.0,£
4,96.0,1.0,Stocks IN,Stocks IN 26436 16406,26436,2018.0,£
5,96.0,0.0,Stocks IN,Stocks IN 26436 16406,16406,2017.0,£
6,96.0,1.0,Debtors loo,Debtors loo 172777 116590,172777,2018.0,£
7,95.0,0.0,Debtors loo,Debtors loo 172777 116590,116590,2017.0,£
8,94.0,1.0,Cash at bank and in hand,Cash at bank and in hand 32564 22532,32564,2018.0,£
9,94.0,0.0,Cash at bank and in hand,Cash at bank and in hand 32564 22532,22532,2017.0,£
10,96.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 657030 705276,657030,2018.0,£
11,96.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 657030 705276,705276,2017.0,£
12,95.0,1.0,Net current liabilities,Net current liabilities 425253 549748,425253,2018.0,£
13,96.0,0.0,Net current liabilities,Net current liabilities 425253 549748,549748,2017.0,£
14,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 978672 969973,978672,2018.0,£
15,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 978672 969973,969973,2017.0,£
16,94.0,1.0,Creditors Amounts falling due after more than one year,Creditors Amounts falling due after more than one year 665129 698632,665129,2018.0,£
17,95.0,0.0,Creditors Amounts falling due after more than one year,Creditors Amounts falling due after more than one year 665129 698632,698632,2017.0,£
18,95.0,1.0,Provisions for liabilities,Provisions for liabilities 33821 34383,33821,2018.0,£
19,96.0,0.0,Provisions for liabilities,Provisions for liabilities 33821 34383,34383,2017.0,£
20,94.0,1.0,Net assets,Net assets 279722 236958,279722,2018.0,£
21,96.0,0.0,Net assets,Net assets 279722 236958,236958,2017.0,£
22,96.0,1.0,Called up share capital,Called up share capital 170000 170000,170000,2018.0,£
23,96.0,0.0,Called up share capital,Called up share capital 170000 170000,170000,2017.0,£
24,96.0,1.0,Profit and loss account,Profit and loss account 109722 66958,109722,2018.0,£
25,96.0,0.0,Profit and loss account,Profit and loss account 109722 66958,66958,2017.0,£
26,96.0,1.0,Total equity,Total equity 279722 236958,279722,2018.0,£
27,93.0,0.0,Total equity,Total equity 279722 236958,236958,2017.0,£
