,conf,currYr,label,source,value,year,unit
0,96.0,1.0,. Notes to consolidated financial statements as at and for the year ended March,. Notes to consolidated financial statements as at and for the year ended March 31 2018,31,2018.0,£
1,96.0,0.0,. Notes to consolidated financial statements as at and for the year ended March,. Notes to consolidated financial statements as at and for the year ended March 31 2018,2018,2017.0,£
2,95.0,1.0,March   March,March 31 2018 March 31 2017,31,2018.0,£
3,95.0,0.0,March   March,March 31 2018 March 31 2017,2017,2017.0,£
4,95.0,1.0,Short term loan from a joint venture Refer Note,Short term loan from a joint venture Refer Note 32 145901266 120573777,145901266,2018.0,£
5,96.0,0.0,Short term loan from a joint venture Refer Note,Short term loan from a joint venture Refer Note 32 145901266 120573777,120573777,2017.0,£
6,95.0,1.0,Total Current Borrowin,Total Current Borrowin 1334106239  762476404,1334106239,2018.0,£
7,92.0,0.0,Total Current Borrowin,Total Current Borrowin 1334106239  762476404,762476404,2017.0,£
8,95.0,1.0,Secured borrowings   Unsecured borrowings,Secured borrowings 845807224 505640343 Unsecured borrowings 488299015 256836061,488299015,2018.0,£
9,94.0,0.0,Secured borrowings   Unsecured borrowings,Secured borrowings 845807224 505640343 Unsecured borrowings 488299015 256836061,256836061,2017.0,£
0,86.0,1.0,Intangible assets,Intangible assets 14 1125373 4243834,1125373,2018.0,£
1,92.0,0.0,Intangible assets,Intangible assets 14 1125373 4243834,4243834,2017.0,£
2,92.0,1.0,Tangible assets,Tangible assets 15 1772871 4112106,1772871,2018.0,£
3,88.0,0.0,Tangible assets,Tangible assets 15 1772871 4112106,4112106,2017.0,£
4,96.0,1.0,Investments,Investments 5169479 5169479,5169479,2018.0,£
5,95.0,0.0,Investments,Investments 5169479 5169479,5169479,2017.0,£
6,79.0,1.0,Stocks,Stocks 17 777307 826104,777307,2018.0,£
7,93.0,0.0,Stocks,Stocks 17 777307 826104,826104,2017.0,£
8,88.0,1.0,Gash at bank and in hand,Gash at bank and in hand 419 270946 218329,270946,2018.0,£
9,96.0,0.0,Gash at bank and in hand,Gash at bank and in hand 419 270946 218329,218329,2017.0,£
10,94.0,1.0,Creditors amounts falling due within one year,year 4581806 3618050,4581806,2018.0,£
11,78.0,0.0,Creditors amounts falling due within one year,year 4581806 3618050,3618050,2017.0,£
12,96.0,1.0,Net current assets,Net current assets 300862 367652,300862,2018.0,£
13,96.0,0.0,Net current assets,Net current assets 300862 367652,367652,2017.0,£
14,64.0,1.0,Total assets less current liabilities,Total assets less current liabilities 8368585 7893071,8368585,2018.0,£
15,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 8368585 7893071,7893071,2017.0,£
16,96.0,1.0,Deferred tax,Deferred tax 71235 71664,71235,2018.0,£
17,95.0,0.0,Deferred tax,Deferred tax 71235 71664,71664,2017.0,£
18,84.0,1.0,Net assets,Net assets 8297350 7 779868,7,2018.0,£
19,73.0,0.0,Net assets,Net assets 8297350 7 779868,779868,2017.0,£
20,96.0,1.0,Called up share capital,Called up share capital 6917596 6917596,6917596,2018.0,£
21,96.0,0.0,Called up share capital,Called up share capital 6917596 6917596,6917596,2017.0,£
22,89.0,1.0,Capital redemption reserve,Capital redemption reserve 13125 13125,13125,2018.0,£
23,92.0,0.0,Capital redemption reserve,Capital redemption reserve 13125 13125,13125,2017.0,£
24,95.0,1.0,Profit and loss account,Profit and loss account 4366629 849147,4366629,2018.0,£
25,75.0,0.0,Profit and loss account,Profit and loss account 4366629 849147,849147,2017.0,£
