,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 3 842 5969,842,2018.0,£
1,96.0,0.0,Tangible assets,Tangible assets 3 842 5969,5969,2017.0,£
2,96.0,1.0,Investments,Investments 4 45000 45000,45000,2018.0,£
3,96.0,0.0,Investments,Investments 4 45000 45000,45000,2017.0,£
4,91.0,1.0,Debtors,Debtors 5 19945 2415,19945,2018.0,£
5,96.0,0.0,Debtors,Debtors 5 19945 2415,2415,2017.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 132810 152976,132810,2018.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 132810 152976,152976,2017.0,£
8,96.0,1.0,Creditors amounts falling due within 6 one year,one year 71944 89138,71944,2018.0,£
9,96.0,0.0,Creditors amounts falling due within 6 one year,one year 71944 89138,89138,2017.0,£
10,96.0,1.0,Net current assets,Net current assets 80811 66253,80811,2018.0,£
11,96.0,0.0,Net current assets,Net current assets 80811 66253,66253,2017.0,£
12,94.0,1.0,Total assets less current liabilities,Total assets less current liabilities 126653 117222,126653,2018.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 126653 117222,117222,2017.0,£
14,96.0,1.0,Provisions for liabilities,Provisions for liabilities 170 1200,170,2018.0,£
15,94.0,0.0,Provisions for liabilities,Provisions for liabilities 170 1200,1200,2017.0,£
16,96.0,1.0,Net assets,Net assets 126483 116022,126483,2018.0,£
17,96.0,0.0,Net assets,Net assets 126483 116022,116022,2017.0,£
18,96.0,1.0,Called up share capital,Called up share capital 7 100,7,2018.0,£
19,96.0,0.0,Called up share capital,Called up share capital 7 100,100,2017.0,£
20,96.0,1.0,Profit and loss reserves,Profit and loss reserves 126383 115922,126383,2018.0,£
21,91.0,0.0,Profit and loss reserves,Profit and loss reserves 126383 115922,115922,2017.0,£
22,96.0,1.0,Total equity,Total equity 126483 116022,126483,2018.0,£
23,95.0,0.0,Total equity,Total equity 126483 116022,116022,2017.0,£
