,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Current assets,Current assets 1324 1294,1324,2018.0,£
1,96.0,0.0,Current assets,Current assets 1324 1294,1294,2017.0,£
2,95.0,1.0,Creditors amounts falling due within one year,year 1318 1288,1318,2018.0,£
3,96.0,0.0,Creditors amounts falling due within one year,year 1318 1288,1288,2017.0,£
4,96.0,1.0,Net current assets,Net current assets 6 6,6,2018.0,£
5,96.0,0.0,Net current assets,Net current assets 6 6,6,2017.0,£
6,0.0,1.0,Net assets,Net assets 6 6,6,2018.0,£
7,96.0,0.0,Net assets,Net assets 6 6,6,2017.0,£
8,96.0,1.0,Capital and reserves,Capital and reserves 6 6,6,2018.0,£
9,96.0,0.0,Capital and reserves,Capital and reserves 6 6,6,2017.0,£
