,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 4 475 749,475,2018.0,£
1,96.0,0.0,Tangible assets,Tangible assets 4 475 749,749,2017.0,£
2,96.0,1.0,Debtors,Debtors 5 106,5,2018.0,£
3,96.0,0.0,Debtors,Debtors 5 106,106,2017.0,£
4,95.0,1.0,Amounts falling due within one year,Amounts falling due within one year 6 400 6293,400,2018.0,£
5,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 6 400 6293,6293,2017.0,£
6,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2018.0,£
7,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
8,96.0,1.0,Retained earnings,Retained earnings 7 87250 90950,87250,2018.0,£
9,91.0,0.0,Retained earnings,Retained earnings 7 87250 90950,90950,2017.0,£
10,93.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 87350 91050,87350,2018.0,£
11,95.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 87350 91050,91050,2017.0,£
