,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible fixed assets,Tangible fixed assets 2 57236 57901,57236,2017.0,£
1,95.0,0.0,Tangible fixed assets,Tangible fixed assets 2 57236 57901,57901,2016.0,£
2,95.0,1.0,Debtors,Debtors  3 1830,3,2017.0,£
3,96.0,0.0,Debtors,Debtors  3 1830,1830,2016.0,£
4,77.0,1.0,Bank balance,Bank balance 2229 2626,2229,2017.0,£
5,95.0,0.0,Bank balance,Bank balance 2229 2626,2626,2016.0,£
6,96.0,1.0,Amounts falling due within one year,within one year 4 675 350,675,2017.0,£
7,96.0,0.0,Amounts falling due within one year,within one year 4 675 350,350,2016.0,£
8,96.0,1.0,Amounts falling due after more than one year,after more than one year 5 66486,5,2017.0,£
9,96.0,0.0,Amounts falling due after more than one year,after more than one year 5 66486,66486,2016.0,£
0,96.0,1.0,A,A06 26062018 183,26062018,2017.0,£
1,96.0,0.0,A,A06 26062018 183,183,2016.0,£
