,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Debtors,Debtors  956 15302,956,2018.0,£
1,94.0,0.0,Debtors,Debtors  956 15302,15302,2017.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 1549 13237,1549,2018.0,£
3,93.0,0.0,Cash at bank and in hand,Cash at bank and in hand 1549 13237,13237,2017.0,£
4,95.0,1.0,Creditors amounts falling due within one year A,Creditors amounts falling due within one year A 31547 28060,31547,2018.0,£
5,96.0,0.0,Creditors amounts falling due within one year A,Creditors amounts falling due within one year A 31547 28060,28060,2017.0,£
6,96.0,1.0,Net current assets,Net current assets 20958 479,20958,2018.0,£
7,96.0,0.0,Net current assets,Net current assets 20958 479,479,2017.0,£
8,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 20958 479,20958,2018.0,£
9,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 20958 479,479,2017.0,£
10,96.0,1.0,Net assets,Net assets 20958 11519,20958,2018.0,£
11,95.0,0.0,Net assets,Net assets 20958 11519,11519,2017.0,£
12,95.0,1.0,Called up share capital a,Called up share capital a 100 100,100,2018.0,£
13,96.0,0.0,Called up share capital a,Called up share capital a 100 100,100,2017.0,£
14,90.0,1.0,Profit and loss account,Profit and loss account 20858 11419,20858,2018.0,£
15,95.0,0.0,Profit and loss account,Profit and loss account 20858 11419,11419,2017.0,£
16,91.0,1.0,Shareholders funds,Shareholders funds 20958 11519,20958,2018.0,£
17,96.0,0.0,Shareholders funds,Shareholders funds 20958 11519,11519,2017.0,£
