,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Fixed assets,Fixed assets 239 341,239,2018.0,£
1,95.0,0.0,Fixed assets,Fixed assets 239 341,341,2017.0,£
2,96.0,1.0,Current assets,Current assets 63043 68748,63043,2018.0,£
3,96.0,0.0,Current assets,Current assets 63043 68748,68748,2017.0,£
4,96.0,1.0,Prepayments and accrued income,Prepayments and accrued income 151 147,151,2018.0,£
5,67.0,0.0,Prepayments and accrued income,Prepayments and accrued income 151 147,147,2017.0,£
6,87.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 22524 32841,22524,2018.0,£
7,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 22524 32841,32841,2017.0,£
8,96.0,1.0,Net current assets,Net current assets 40670 36054,40670,2018.0,£
9,96.0,0.0,Net current assets,Net current assets 40670 36054,36054,2017.0,£
10,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 40909 36395,40909,2018.0,£
11,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 40909 36395,36395,2017.0,£
12,96.0,1.0,Accruals and deferred income,Accruals and deferred income 1265 1600,1265,2018.0,£
13,96.0,0.0,Accruals and deferred income,Accruals and deferred income 1265 1600,1600,2017.0,£
14,96.0,1.0,Capital and reserves,Capital and reserves 39644 34795,39644,2018.0,£
15,94.0,0.0,Capital and reserves,Capital and reserves 39644 34795,34795,2017.0,£
