,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 6 2469 3019,2469,2018.0,£
1,96.0,0.0,Tangible assets,Tangible assets 6 2469 3019,3019,2017.0,£
2,96.0,1.0,Debtors,Debtors 7  1922  896,1922,2018.0,£
3,4.0,0.0,Debtors,Debtors 7  1922  896,896,2017.0,£
4,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 4624 2529,4624,2018.0,£
5,92.0,0.0,Cash at bank and in hand,Cash at bank and in hand 4624 2529,2529,2017.0,£
6,96.0,1.0,Creditors amounts falling due within one year,within one year  8 8716 6402,8716,2018.0,£
7,96.0,0.0,Creditors amounts falling due within one year,within one year  8 8716 6402,6402,2017.0,£
8,96.0,1.0,Net current liabilities,Net current liabilities 2170 2977,2170,2018.0,£
9,96.0,0.0,Net current liabilities,Net current liabilities 2170 2977,2977,2017.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 299 42,299,2018.0,£
11,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 299 42,42,2017.0,£
12,96.0,1.0,Net assets,Net assets 299 42,299,2018.0,£
13,96.0,0.0,Net assets,Net assets 299 42,42,2017.0,£
14,96.0,1.0,Called up share capital,Called up share capital 9 10 10,10,2018.0,£
15,96.0,0.0,Called up share capital,Called up share capital 9 10 10,10,2017.0,£
16,96.0,1.0,Profit and loss account,Profit and loss account 289 32,289,2018.0,£
17,96.0,0.0,Profit and loss account,Profit and loss account 289 32,32,2017.0,£
18,96.0,1.0,Shareholder funds,Shareholder funds 299 42,299,2018.0,£
19,96.0,0.0,Shareholder funds,Shareholder funds 299 42,42,2017.0,£
