,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Note,Note 2016 2015,2016,2016.0,£000
1,96.0,0.0,Note,Note 2016 2015,2015,2015.0,£000
2,94.0,1.0,Cash at bank,Cash at bank 27 28,27,2016.0,£000
3,88.0,0.0,Cash at bank,Cash at bank 27 28,28,2015.0,£000
4,96.0,1.0,Debtor from Irish SPV,Debtor from Irish SPV 5  3,5,2016.0,£000
5,88.0,0.0,Debtor from Irish SPV,Debtor from Irish SPV 5  3,3,2015.0,£000
6,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 6  5 8,5,2016.0,£000
7,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 6  5 8,8,2015.0,£000
8,96.0,1.0,Net current assets,Net current assets 22 23,22,2016.0,£000
9,96.0,0.0,Net current assets,Net current assets 22 23,23,2015.0,£000
10,96.0,1.0,Net assets,Net assets 22 23,22,2016.0,£000
11,96.0,0.0,Net assets,Net assets 22 23,23,2015.0,£000
12,96.0,1.0,Profit and loss account,Profit and loss account 7 22 23,22,2016.0,£000
13,96.0,0.0,Profit and loss account,Profit and loss account 7 22 23,23,2015.0,£000
14,96.0,1.0,Shareholders funds,Shareholders funds 22 23,22,2016.0,£000
15,96.0,0.0,Shareholders funds,Shareholders funds 22 23,23,2015.0,£000
16,96.0,1.0,December,5447878  31 December 2016 6,2016,2016.0,£000
17,92.0,0.0,December,5447878  31 December 2016 6,6,2015.0,£000
