,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Note,Note 2018  2018 2017 2017,2017,2017.0,£'000
1,96.0,0.0,Note,Note 2018  2018 2017 2017,2017,2016.0,£'000
2,53.0,1.0,Debtors,Debtors 12 529 415,529,2017.0,£'000
3,76.0,0.0,Debtors,Debtors 12 529 415,415,2016.0,£'000
4,95.0,1.0,Cash at bank and in hand   .,Cash at bank and in hand  13 . 582 541,582,2017.0,£'000
5,96.0,0.0,Cash at bank and in hand   .,Cash at bank and in hand  13 . 582 541,541,2016.0,£'000
6,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 309 151,309,2017.0,£'000
7,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 309 151,151,2016.0,£'000
8,96.0,1.0,Net current assets,Net current assets 802 805,802,2017.0,£'000
9,95.0,0.0,Net current assets,Net current assets 802 805,805,2016.0,£'000
10,96.0,1.0,Total assets less current liabilities, Total assets less current liabilities 804 807,804,2017.0,£'000
11,71.0,0.0,Total assets less current liabilities, Total assets less current liabilities 804 807,807,2016.0,£'000
12,95.0,1.0,Net assets,Net assets 803 785,803,2017.0,£'000
13,96.0,0.0,Net assets,Net assets 803 785,785,2016.0,£'000
14,96.0,1.0,Called up share capital,Called up share capital 15 250 250,250,2017.0,£'000
15,96.0,0.0,Called up share capital,Called up share capital 15 250 250,250,2016.0,£'000
16,96.0,1.0,Retained earnings,Retained earnings 16 553 535,553,2017.0,£'000
17,96.0,0.0,Retained earnings,Retained earnings 16 553 535,535,2016.0,£'000
18,96.0,1.0,Shareholders funds,Shareholders funds  803 785,803,2017.0,£'000
19,78.0,0.0,Shareholders funds,Shareholders funds  803 785,785,2016.0,£'000
