,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Debtors,Debtors 6 100323 43467,100323,2018.0,£
1,95.0,0.0,Debtors,Debtors 6 100323 43467,43467,2017.0,£
2,96.0,1.0,Cash at bank,Cash at bank 44830 19018,44830,2018.0,£
3,96.0,0.0,Cash at bank,Cash at bank 44830 19018,19018,2017.0,£
4,96.0,1.0,Amounts falling due within one year,Amounts falling due within one year 7 57271 27338,57271,2018.0,£
5,95.0,0.0,Amounts falling due within one year,Amounts falling due within one year 7 57271 27338,27338,2017.0,£
6,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 87882 35147,87882,2018.0,£
7,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 87882 35147,35147,2017.0,£
8,96.0,1.0,LIABILITIES,LIABILITIES 87982 35247,87982,2018.0,£
9,95.0,0.0,LIABILITIES,LIABILITIES 87982 35247,35247,2017.0,£
10,94.0,1.0,NET ASSETS,NET ASSETS 87982 35247,87982,2018.0,£
11,96.0,0.0,NET ASSETS,NET ASSETS 87982 35247,35247,2017.0,£
12,96.0,1.0,Unrestricted funds,Unrestricted funds 87982 35247,87982,2018.0,£
13,96.0,0.0,Unrestricted funds,Unrestricted funds 87982 35247,35247,2017.0,£
14,96.0,1.0,TOTAL FUNDS,TOTAL FUNDS 87982 35247,87982,2018.0,£
15,95.0,0.0,TOTAL FUNDS,TOTAL FUNDS 87982 35247,35247,2017.0,£
0,96.0,1.0,Donations and legacies,Donations and legacies 80481 60647,80481,2018.0,£
1,96.0,0.0,Donations and legacies,Donations and legacies 80481 60647,60647,2017.0,£
2,96.0,1.0,Investment income,Investment income 2 5 4,5,2018.0,£
3,96.0,0.0,Investment income,Investment income 2 5 4,4,2017.0,£
4,94.0,1.0,Total,Total 80486 60651,80486,2018.0,£
5,96.0,0.0,Total,Total 80486 60651,60651,2017.0,£
6,96.0,1.0,Charitable activities,Charitable activities 24624 41511,24624,2018.0,£
7,96.0,0.0,Charitable activities,Charitable activities 24624 41511,41511,2017.0,£
8,96.0,1.0,Other,Other 3127 2507,3127,2018.0,£
9,96.0,0.0,Other,Other 3127 2507,2507,2017.0,£
10,96.0,1.0,Total,Total 27751 44018,27751,2018.0,£
11,96.0,0.0,Total,Total 27751 44018,44018,2017.0,£
12,96.0,1.0,NET INCOME,NET INCOME 52735 16633,52735,2018.0,£
13,95.0,0.0,NET INCOME,NET INCOME 52735 16633,16633,2017.0,£
14,94.0,1.0,Total funds brought forward,Total funds brought forward 35247 18614,35247,2018.0,£
15,96.0,0.0,Total funds brought forward,Total funds brought forward 35247 18614,18614,2017.0,£
16,95.0,1.0,TOTAL FUNDS CARRIED FORWARD,TOTAL FUNDS CARRIED FORWARD 87982 35247,87982,2018.0,£
17,95.0,0.0,TOTAL FUNDS CARRIED FORWARD,TOTAL FUNDS CARRIED FORWARD 87982 35247,35247,2017.0,£
