,conf,currYr,label,source,value,year,unit
0,94.0,1.0,Intangible assets Tangible asscts Luu,Intangible assets Tangible asscts Luu  104447 3097 346346 186452,346346,2018.0,£
1,96.0,0.0,Intangible assets Tangible asscts Luu,Intangible assets Tangible asscts Luu  104447 3097 346346 186452,186452,2017.0,£
2,94.0,1.0,Stocks Debtors Pais,Stocks Debtors Pais 82843 194423 159340 167552,159340,2018.0,£
3,96.0,0.0,Stocks Debtors Pais,Stocks Debtors Pais 82843 194423 159340 167552,167552,2017.0,£
4,94.0,1.0,Cash at bank and in hand,Cash at bank and in hand 27 1461,27,2018.0,£
5,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 27 1461,1461,2017.0,£
6,96.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 265387 479796,265387,2018.0,£
7,96.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 265387 479796,479796,2017.0,£
8,93.0,1.0,Net current liabilities,Net current liabilities 23177 116360,23177,2018.0,£
9,96.0,0.0,Net current liabilities,Net current liabilities 23177 116360,116360,2017.0,£
10,94.0,1.0,Total assets less current liabilities,Total assets less current liabilities 427616 73189,427616,2018.0,£
11,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 427616 73189,73189,2017.0,£
12,96.0,1.0,Creditors Amounts falling due after more than one year,Creditors Amounts falling due after more than one year 507998 176816,507998,2018.0,£
13,96.0,0.0,Creditors Amounts falling due after more than one year,Creditors Amounts falling due after more than one year 507998 176816,176816,2017.0,£
14,96.0,1.0,Net liabilities,Net liabilities 80382 103627,80382,2018.0,£
15,95.0,0.0,Net liabilities,Net liabilities 80382 103627,103627,2017.0,£
16,96.0,1.0,Called up share capital Profit and loss account,Called up share capital Profit and loss account 100 100 80482 103727,80482,2018.0,£
17,96.0,0.0,Called up share capital Profit and loss account,Called up share capital Profit and loss account 100 100 80482 103727,103727,2017.0,£
18,96.0,1.0,Total equity,Total equity 80382 103627,80382,2018.0,£
19,95.0,0.0,Total equity,Total equity 80382 103627,103627,2017.0,£
