,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Tangible assets,Tangible assets 4 20012 72162,20012,2018.0,£
1,95.0,0.0,Tangible assets,Tangible assets 4 20012 72162,72162,2017.0,£
2,96.0,1.0,Investments .,Investments 5. 89050 89050,89050,2018.0,£
3,96.0,0.0,Investments .,Investments 5. 89050 89050,89050,2017.0,£
4,95.0,1.0,Stocks,Stocks 6 675758 645883,675758,2018.0,£
5,95.0,0.0,Stocks,Stocks 6 675758 645883,645883,2017.0,£
6,94.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 7 549944   538844,549944,2018.0,£
7,0.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 7 549944   538844,538844,2017.0,£
8,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 429335 453343,429335,2018.0,£
9,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 429335 453343,453343,2017.0,£
10,96.0,1.0,Creditors amounts falling due within one year,year 8 548082 569516,548082,2018.0,£
11,96.0,0.0,Creditors amounts falling due within one year,year 8 548082 569516,569516,2017.0,£
12,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 1106955 1068554,1106955,2018.0,£
13,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 1106955 1068554,1068554,2017.0,£
14,96.0,1.0,TOTAL ASSETS LESS CURRENT   LIABILITIES,TOTAL ASSETS LESS CURRENT   LIABILITIES 1216017 1229766,1216017,2018.0,£
15,95.0,0.0,TOTAL ASSETS LESS CURRENT   LIABILITIES,TOTAL ASSETS LESS CURRENT   LIABILITIES 1216017 1229766,1229766,2017.0,£
16,95.0,1.0,NET ASSETS,NET ASSETS 1216017 1229766,1216017,2018.0,£
17,96.0,0.0,NET ASSETS,NET ASSETS 1216017 1229766,1229766,2017.0,£
18,96.0,1.0,Called up share capital,Called up share capital 9 6140 6250,6140,2018.0,£
19,96.0,0.0,Called up share capital,Called up share capital 9 6140 6250,6250,2017.0,£
20,96.0,1.0,Profit and loss account,Profit and loss account 1209767 1223516,1209767,2018.0,£
21,96.0,0.0,Profit and loss account,Profit and loss account 1209767 1223516,1223516,2017.0,£
