,conf,currYr,label,source,value,year,unit
0,93.0,1.0,Debtors .,Debtors . 4 160941 113131,160941,2018.0,£
1,96.0,0.0,Debtors .,Debtors . 4 160941 113131,113131,2017.0,£
2,96.0,1.0,Investments,Investments 5 300000 200000,300000,2018.0,£
3,96.0,0.0,Investments,Investments 5 300000 200000,200000,2017.0,£
4,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 281347 423518,281347,2018.0,£
5,94.0,0.0,Cash at bank and in hand,Cash at bank and in hand 281347 423518,423518,2017.0,£
6,96.0,1.0,Creditors amounts falling due within one year,one year 6 342483 373935,342483,2018.0,£
7,95.0,0.0,Creditors amounts falling due within one year,one year 6 342483 373935,373935,2017.0,£
8,96.0,1.0,Net current assets,Net current assets 399805 362714,399805,2018.0,£
9,96.0,0.0,Net current assets,Net current assets 399805 362714,362714,2017.0,£
10,96.0,1.0,Profit and loss reserves,Profit and loss reserves 399705 362614,399705,2018.0,£
11,96.0,0.0,Profit and loss reserves,Profit and loss reserves 399705 362614,362614,2017.0,£
12,96.0,1.0,Total equity,Total equity 399805 362714,399805,2018.0,£
13,96.0,0.0,Total equity,Total equity 399805 362714,362714,2017.0,£
