,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 000 000,000,2017.0,£000
1,96.0,0.0,Notes,Notes 000 000,000,2016.0,£000
2,96.0,1.0,Deferred tax assets,Deferred tax assets 323 377,323,2017.0,£000
3,96.0,0.0,Deferred tax assets,Deferred tax assets 323 377,377,2016.0,£000
4,96.0,1.0,Debtors,Debtors 5598 4560,5598,2017.0,£000
5,84.0,0.0,Debtors,Debtors 5598 4560,4560,2016.0,£000
6,96.0,1.0,Total assets,Total assets 5948 4943,5948,2017.0,£000
7,96.0,0.0,Total assets,Total assets 5948 4943,4943,2016.0,£000
8,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 10 713 189,713,2017.0,£000
9,95.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 10 713 189,189,2016.0,£000
10,94.0,1.0,Net assets,Net assets 5235 4754,5235,2017.0,£000
11,87.0,0.0,Net assets,Net assets 5235 4754,4754,2016.0,£000
12,96.0,1.0,Share capital,Share capital 11 4085 4085,4085,2017.0,£000
13,96.0,0.0,Share capital,Share capital 11 4085 4085,4085,2016.0,£000
14,96.0,1.0,Retained reserves,Retained reserves 1150 669,1150,2017.0,£000
15,96.0,0.0,Retained reserves,Retained reserves 1150 669,669,2016.0,£000
16,96.0,1.0,Total equity,Total equity 5235 4754,5235,2017.0,£000
17,96.0,0.0,Total equity,Total equity 5235 4754,4754,2016.0,£000
