,conf,currYr,label,source,value,year,unit
0,93.0,1.0,Fixed assets,Fixed assets 906900 906900,906900,2017.0,£
1,96.0,0.0,Fixed assets,Fixed assets 906900 906900,906900,2016.0,£
2,96.0,1.0,Current assets,Current assets 22041 2296389,22041,2017.0,£
3,77.0,0.0,Current assets,Current assets 22041 2296389,2296389,2016.0,£
4,92.0,1.0,Net current liabilitiesassets,Net current liabilitiesassets 342731 2298223,342731,2017.0,£
5,96.0,0.0,Net current liabilitiesassets,Net current liabilitiesassets 342731 2298223,2298223,2016.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 564169 3205123,564169,2017.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 564169 3205123,3205123,2016.0,£
8,95.0,1.0,Creditors amounts falling due after more than one year,Creditors amounts falling due after more than one year 500000 500000,500000,2017.0,£
9,96.0,0.0,Creditors amounts falling due after more than one year,Creditors amounts falling due after more than one year 500000 500000,500000,2016.0,£
10,96.0,1.0,Accruals and deferred income,Accruals and deferred income 1200 6900,1200,2017.0,£
11,96.0,0.0,Accruals and deferred income,Accruals and deferred income 1200 6900,6900,2016.0,£
12,95.0,1.0,Net assets,Net assets 62969 2664140,62969,2017.0,£
13,96.0,0.0,Net assets,Net assets 62969 2664140,2664140,2016.0,£
14,96.0,1.0,Capital and reserves,Capital and reserves 62969 2664140,62969,2017.0,£
15,96.0,0.0,Capital and reserves,Capital and reserves 62969 2664140,2664140,2016.0,£
