,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Stock .,Stock . 10000 10000,10000,2018.0,£
1,94.0,0.0,Stock .,Stock . 10000 10000,10000,2017.0,£
2,87.0,1.0,Debtors,Debtors 3 53739 54031,53739,2018.0,£
3,96.0,0.0,Debtors,Debtors 3 53739 54031,54031,2017.0,£
4,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 39065 15265,39065,2018.0,£
5,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 39065 15265,15265,2017.0,£
6,95.0,1.0,Creditors amounts falling due within one year,one year 4 38043 39439,38043,2018.0,£
7,96.0,0.0,Creditors amounts falling due within one year,one year 4 38043 39439,39439,2017.0,£
8,96.0,1.0,Net current assets,Net current assets 64761 39857,64761,2018.0,£
9,96.0,0.0,Net current assets,Net current assets 64761 39857,39857,2017.0,£
10,96.0,1.0,Called up share capital,Called up share capital 5 5469,5,2018.0,£
11,95.0,0.0,Called up share capital,Called up share capital 5 5469,5469,2017.0,£
