,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Intangible assets,Intangible assets 4 113998 132998,113998,2018.0,£
1,96.0,0.0,Intangible assets,Intangible assets 4 113998 132998,132998,2017.0,£
2,96.0,1.0,Tangible assets,Tangible assets 5 5637 8075,5637,2018.0,£
3,95.0,0.0,Tangible assets,Tangible assets 5 5637 8075,8075,2017.0,£
4,92.0,1.0,Debtors,Debtors 6 2268 2225,2268,2018.0,£
5,93.0,0.0,Debtors,Debtors 6 2268 2225,2225,2017.0,£
6,95.0,1.0,Cash at bank,Cash at bank 158453 109407,158453,2018.0,£
7,96.0,0.0,Cash at bank,Cash at bank 158453 109407,109407,2017.0,£
8,94.0,1.0,Amounts falling due within one year,Amounts falling due within one year 7 108353 110658,108353,2018.0,£
9,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 7 108353 110658,110658,2017.0,£
10,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 52368 974,52368,2018.0,£
11,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 52368 974,974,2017.0,£
12,95.0,1.0,LIABILITIES,LIABILITIES 172003 142047,172003,2018.0,£
13,95.0,0.0,LIABILITIES,LIABILITIES 172003 142047,142047,2017.0,£
14,76.0,1.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 1071 1534,1071,2018.0,£
15,91.0,0.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 1071 1534,1534,2017.0,£
16,96.0,1.0,NET ASSETS,NET ASSETS 170932 140513,170932,2018.0,£
17,96.0,0.0,NET ASSETS,NET ASSETS 170932 140513,140513,2017.0,£
18,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2018.0,£
19,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
20,96.0,1.0,Retained earnings,Retained earnings 170832 140413,170832,2018.0,£
21,90.0,0.0,Retained earnings,Retained earnings 170832 140413,140413,2017.0,£
22,95.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 170932 140513,170932,2018.0,£
23,96.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 170932 140513,140513,2017.0,£
