,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Debtors,Debtors 4 54111 53270,54111,2017.0,£
1,91.0,0.0,Debtors,Debtors 4 54111 53270,53270,2016.0,£
2,81.0,1.0,Amounts falling due within one year,within one year 5 59407 28317,59407,2017.0,£
3,18.0,0.0,Amounts falling due within one year,within one year 5 59407 28317,28317,2016.0,£
4,95.0,1.0,CURRENT LIABILITIES,CURRENT LIABILITIES 5296 5047,5296,2017.0,£
5,93.0,0.0,CURRENT LIABILITIES,CURRENT LIABILITIES 5296 5047,5047,2016.0,£
6,97.0,1.0,Called up share capital,share capital 6 4 4,4,2017.0,£
7,97.0,0.0,Called up share capital,share capital 6 4 4,4,2016.0,£
8,95.0,1.0,Profit and loss ac,Profit and loss ac 7 249 5051,249,2017.0,£
9,96.0,0.0,Profit and loss ac,Profit and loss ac 7 249 5051,5051,2016.0,£
10,95.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 245 5047,245,2017.0,£
11,95.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 245 5047,5047,2016.0,£
