,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Nates,Nates 2017 2016,2017,2017.0,£000
1,92.0,0.0,Nates,Nates 2017 2016,2016,2016.0,£000
2,86.0,1.0,Investments,Investments 417 40171,417,2017.0,£000
3,51.0,0.0,Investments,Investments 417 40171,40171,2016.0,£000
4,96.0,1.0,Cash at bankand in hand,Cash at bankand in hand 95 120,95,2017.0,£000
5,89.0,0.0,Cash at bankand in hand,Cash at bankand in hand 95 120,120,2016.0,£000
6,92.0,1.0,Creditors amounts falling due withiii one year,Creditors amounts falling due withiii one year 12772 12753,12772,2017.0,£000
7,95.0,0.0,Creditors amounts falling due withiii one year,Creditors amounts falling due withiii one year 12772 12753,12753,2016.0,£000
8,85.0,1.0,Net current liabilitis,Net current liabilitis 6203 61 73,61,2017.0,£000
9,85.0,0.0,Net current liabilitis,Net current liabilitis 6203 61 73,73,2016.0,£000
10,95.0,1.0,Tatal assets less current liabilities,Tatal assets less current liabilities 5786 33998,5786,2017.0,£000
11,96.0,0.0,Tatal assets less current liabilities,Tatal assets less current liabilities 5786 33998,33998,2016.0,£000
12,96.0,1.0,Called up share capital,Called up share capital 1000 1000,1000,2017.0,£000
13,96.0,0.0,Called up share capital,Called up share capital 1000 1000,1000,2016.0,£000
14,95.0,1.0,Profit and loss reserve,Profit and loss reserve 6786 2617,6786,2017.0,£000
15,96.0,0.0,Profit and loss reserve,Profit and loss reserve 6786 2617,2617,2016.0,£000
16,77.0,1.0,Shareholders deficitfunds,Shareholders deficitfunds 5786  33998,5786,2017.0,£000
17,38.0,0.0,Shareholders deficitfunds,Shareholders deficitfunds 5786  33998,33998,2016.0,£000
