,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Debtors    Cash at bank and in hand,Debtors 6 763633 721257 Cash at bank and in hand 1987 781,1987,2018.0,£
1,96.0,0.0,Debtors    Cash at bank and in hand,Debtors 6 763633 721257 Cash at bank and in hand 1987 781,781,2017.0,£
2,95.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 7 114926 60684,114926,2018.0,£
3,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 7 114926 60684,60684,2017.0,£
4,96.0,1.0,Net current assets,Net current assets 650694 661354,650694,2018.0,£
5,96.0,0.0,Net current assets,Net current assets 650694 661354,661354,2017.0,£
6,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 650694 661354,650694,2018.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 650694 661354,661354,2017.0,£
8,96.0,1.0,Net assets,Net assets 650694 661354,650694,2018.0,£
9,96.0,0.0,Net assets,Net assets 650694 661354,661354,2017.0,£
10,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2018.0,£
11,89.0,0.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
12,96.0,1.0,Profit and loss account,Profit and loss account 650594 661254,650594,2018.0,£
13,96.0,0.0,Profit and loss account,Profit and loss account 650594 661254,661254,2017.0,£
14,95.0,1.0,Shareholders funds,Shareholders funds 650694 661354,650694,2018.0,£
15,96.0,0.0,Shareholders funds,Shareholders funds 650694 661354,661354,2017.0,£
