,conf,currYr,label,source,value,year,unit
0,96.0,1.0,CURRENT ASSETS,CURRENT ASSETS 9008 8220,9008,2006.0,£
1,96.0,0.0,CURRENT ASSETS,CURRENT ASSETS 9008 8220,8220,2005.0,£
2,95.0,1.0,Amounts falling due within one year,Amounts falling due within one year 7786 1820,7786,2006.0,£
3,94.0,0.0,Amounts falling due within one year,Amounts falling due within one year 7786 1820,1820,2005.0,£
4,95.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 1222 6400,1222,2006.0,£
5,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 1222 6400,6400,2005.0,£
6,96.0,1.0,LIABILITIES,LIABILITIES 1222 6400,1222,2006.0,£
7,92.0,0.0,LIABILITIES,LIABILITIES 1222 6400,6400,2005.0,£
8,96.0,1.0,CAPITAL AND RESERVES,CAPITAL AND RESERVES 4222 6400,4222,2006.0,£
9,87.0,0.0,CAPITAL AND RESERVES,CAPITAL AND RESERVES 4222 6400,6400,2005.0,£
