,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Intangible assets,Intangible assets 360 3399,360,2017.0,£
1,96.0,0.0,Intangible assets,Intangible assets 360 3399,3399,2016.0,£
2,96.0,1.0,Tangible assets,Tangible assets 1901 2389,1901,2017.0,£
3,96.0,0.0,Tangible assets,Tangible assets 1901 2389,2389,2016.0,£
4,95.0,1.0,Debtors,Debtors 17848 31147,17848,2017.0,£
5,94.0,0.0,Debtors,Debtors 17848 31147,31147,2016.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 147598 151277,147598,2017.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 147598 151277,151277,2016.0,£
8,96.0,1.0,Creditors amounts falling due within one year,one year 15396 18968,15396,2017.0,£
9,96.0,0.0,Creditors amounts falling due within one year,one year 15396 18968,18968,2016.0,£
10,96.0,1.0,Net current assets,Net current assets 150050 163456,150050,2017.0,£
11,96.0,0.0,Net current assets,Net current assets 150050 163456,163456,2016.0,£
12,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 152311 169244,152311,2017.0,£
13,92.0,0.0,Total assets less current liabilities,Total assets less current liabilities 152311 169244,169244,2016.0,£
14,96.0,1.0,Income and expenditure account,Income and expenditure account 152311 169244,152311,2017.0,£
15,89.0,0.0,Income and expenditure account,Income and expenditure account 152311 169244,169244,2016.0,£
