,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Notes,Notes 2018 2017,2018,2018.0,£
1,96.0,0.0,Notes,Notes 2018 2017,2017,2017.0,£
2,96.0,1.0,Bank Balance,Bank Balance 4665 5162,4665,2018.0,£
3,94.0,0.0,Bank Balance,Bank Balance 4665 5162,5162,2017.0,£
4,96.0,1.0,Cash in Hand,Cash in Hand 70 70,70,2018.0,£
5,96.0,0.0,Cash in Hand,Cash in Hand 70 70,70,2017.0,£
6,96.0,1.0,Deposit Account,Deposit Account 207 2707,207,2018.0,£
7,96.0,0.0,Deposit Account,Deposit Account 207 2707,2707,2017.0,£
8,96.0,1.0,Debtors,Debtors 3 2750 2720,2750,2018.0,£
9,96.0,0.0,Debtors,Debtors 3 2750 2720,2720,2017.0,£
10,96.0,1.0,Accrued Expenses,Accrued Expenses 4 55 3,55,2018.0,£
11,95.0,0.0,Accrued Expenses,Accrued Expenses 4 55 3,3,2017.0,£
12,96.0,1.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 7637 10656,7637,2018.0,£
13,96.0,0.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 7637 10656,10656,2017.0,£
14,96.0,1.0,MAINTENANCE FUND ACCOUNT,MAINTENANCE FUND ACCOUNT  5 7637 10656,7637,2018.0,£
15,96.0,0.0,MAINTENANCE FUND ACCOUNT,MAINTENANCE FUND ACCOUNT  5 7637 10656,10656,2017.0,£
