,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Tangible assets,Tangible assets 6 3964 5285,3964,2018.0,£
1,95.0,0.0,Tangible assets,Tangible assets 6 3964 5285,5285,2017.0,£
2,96.0,1.0,Debtors,Debtors 7 13282 11747,13282,2018.0,£
3,96.0,0.0,Debtors,Debtors 7 13282 11747,11747,2017.0,£
4,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 4962 2781,4962,2018.0,£
5,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 4962 2781,2781,2017.0,£
6,96.0,1.0,Creditors amounts falling due within one year,within one year 8 11058 15146,11058,2018.0,£
7,95.0,0.0,Creditors amounts falling due within one year,within one year 8 11058 15146,15146,2017.0,£
8,95.0,1.0,Net current assetsliabilities,Net current assetsliabilities 7186 618,7186,2018.0,£
9,96.0,0.0,Net current assetsliabilities,Net current assetsliabilities 7186 618,618,2017.0,£
10,71.0,1.0,Total assets less current liabilities,Total assets less current liabilities 11150 4667,11150,2018.0,£
11,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 11150 4667,4667,2017.0,£
12,95.0,1.0,Net assets,Net assets 11150 4667,11150,2018.0,£
13,95.0,0.0,Net assets,Net assets 11150 4667,4667,2017.0,£
14,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2018.0,£
15,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
16,95.0,1.0,Profit and loss account,Profit and loss account 11050 4567,11050,2018.0,£
17,96.0,0.0,Profit and loss account,Profit and loss account 11050 4567,4567,2017.0,£
