,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 1 1771 1771,1771,2017.0,£
1,96.0,0.0,Tangible assets,Tangible assets 1 1771 1771,1771,2016.0,£
2,95.0,1.0,Amounts falling due within one year,Amounts falling due within one year 2 1766 1766,1766,2017.0,£
3,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 2 1766 1766,1766,2016.0,£
4,96.0,1.0,TOTAL ASSETS LESS CURRENT LIABILITES,TOTAL ASSETS LESS CURRENT LIABILITES 5 5,5,2017.0,£
5,94.0,0.0,TOTAL ASSETS LESS CURRENT LIABILITES,TOTAL ASSETS LESS CURRENT LIABILITES 5 5,5,2016.0,£
6,96.0,1.0,Called up share capital,Called up share capital 3 5 5,5,2017.0,£
7,96.0,0.0,Called up share capital,Called up share capital 3 5 5,5,2016.0,£
8,96.0,1.0,EQUITY SHAREHOLDERS FUNDS,EQUITY SHAREHOLDERS FUNDS 5 5,5,2017.0,£
9,94.0,0.0,EQUITY SHAREHOLDERS FUNDS,EQUITY SHAREHOLDERS FUNDS 5 5,5,2016.0,£
