,conf,currYr,label,source,value,year,unit
0,93.0,1.0,Tangible assets,Tangible assets 6 1764 44061,1764,2016.0,£
1,69.0,0.0,Tangible assets,Tangible assets 6 1764 44061,44061,2015.0,£
2,96.0,1.0,Current assets Stocks  .,Current assets Stocks 7 . 389502 415258,389502,2016.0,£
3,94.0,0.0,Current assets Stocks  .,Current assets Stocks 7 . 389502 415258,415258,2015.0,£
4,95.0,1.0,Debtors,Debtors 8 1681908 1882838,1681908,2016.0,£
5,4.0,0.0,Debtors,Debtors 8 1681908 1882838,1882838,2015.0,£
6,96.0,1.0,Cash at bank,Cash at bank 58450 53897,58450,2016.0,£
7,95.0,0.0,Cash at bank,Cash at bank 58450 53897,53897,2015.0,£
8,96.0,1.0,Creditors,Creditors 2129860 2351993,2129860,2016.0,£
9,96.0,0.0,Creditors,Creditors 2129860 2351993,2351993,2015.0,£
10,95.0,1.0,Amounts falling due within one year .,Amounts falling due within one year 9. 1174714 1158675,1174714,2016.0,£
11,84.0,0.0,Amounts falling due within one year .,Amounts falling due within one year 9. 1174714 1158675,1158675,2015.0,£
12,96.0,1.0,Net current assets .,Net current assets . 955146 1193318,955146,2016.0,£
13,95.0,0.0,Net current assets .,Net current assets . 955146 1193318,1193318,2015.0,£
14,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 972787 1237379,972787,2016.0,£
15,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 972787 1237379,1237379,2015.0,£
16,96.0,1.0,Provisions for liabilities,Provisions for liabilities 10  1803264 1798855,1803264,2016.0,£
17,20.0,0.0,Provisions for liabilities,Provisions for liabilities 10  1803264 1798855,1798855,2015.0,£
18,96.0,1.0,Net liabilities,Net liabilities 830477 561476,830477,2016.0,£
19,94.0,0.0,Net liabilities,Net liabilities 830477 561476,561476,2015.0,£
20,96.0,1.0,Called up share capital Il,Called up share capital Il 10000 10000,10000,2016.0,£
21,96.0,0.0,Called up share capital Il,Called up share capital Il 10000 10000,10000,2015.0,£
22,96.0,1.0,Profit and loss account,Profit and loss account 840477 571476,840477,2016.0,£
23,96.0,0.0,Profit and loss account,Profit and loss account 840477 571476,571476,2015.0,£
24,96.0,1.0,Shareholders deficit,Shareholders deficit 830477 561476,830477,2016.0,£
25,96.0,0.0,Shareholders deficit,Shareholders deficit 830477 561476,561476,2015.0,£
