,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Intangible asscts,Intangible asscts 5 2 2,2,2017.0,£
1,95.0,0.0,Intangible asscts,Intangible asscts 5 2 2,2,2016.0,£
2,93.0,1.0,Tangible assets,Tangible assets 6 329062 336992,329062,2017.0,£
3,96.0,0.0,Tangible assets,Tangible assets 6 329062 336992,336992,2016.0,£
4,94.0,1.0,Debtors,Debtors 7 55513 46769,55513,2017.0,£
5,93.0,0.0,Debtors,Debtors 7 55513 46769,46769,2016.0,£
6,79.0,1.0,Cash at bank,Cash at bank 90692 83804,90692,2017.0,£
7,93.0,0.0,Cash at bank,Cash at bank 90692 83804,83804,2016.0,£
8,47.0,1.0,Amounts falling due within one year,Amounts falling due within one year 8 119403 96011,119403,2017.0,£
9,82.0,0.0,Amounts falling due within one year,Amounts falling due within one year 8 119403 96011,96011,2016.0,£
10,95.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 26802 34562,26802,2017.0,£
11,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 26802 34562,34562,2016.0,£
12,94.0,1.0,LIABILITIES,LIABILITIES 355866 371556,355866,2017.0,£
13,94.0,0.0,LIABILITIES,LIABILITIES 355866 371556,371556,2016.0,£
14,95.0,1.0,Amounts falling due after more than one year,year 9 115930 115930,115930,2017.0,£
15,96.0,0.0,Amounts falling due after more than one year,year 9 115930 115930,115930,2016.0,£
16,90.0,1.0,NET ASSETS,NET ASSETS 231138 255626,231138,2017.0,£
17,95.0,0.0,NET ASSETS,NET ASSETS 231138 255626,255626,2016.0,£
18,96.0,1.0,Called up share capital,Called up share capital 11 2 2,2,2017.0,£
19,96.0,0.0,Called up share capital,Called up share capital 11 2 2,2,2016.0,£
20,60.0,1.0,Retained earnings,Retained earnings 12 231136 255624,231136,2017.0,£
21,95.0,0.0,Retained earnings,Retained earnings 12 231136 255624,255624,2016.0,£
22,92.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 231138 255626,231138,2017.0,£
23,90.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 231138 255626,255626,2016.0,£
