,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Intangible assets,Intangible assets 2 390035 316824,390035,2017.0,£
1,96.0,0.0,Intangible assets,Intangible assets 2 390035 316824,316824,2016.0,£
2,96.0,1.0,Investments,Investments 3 9101 9051,9101,2017.0,£
3,96.0,0.0,Investments,Investments 3 9101 9051,9051,2016.0,£
4,96.0,1.0,Debtors,Debtors 4 100 49359,100,2017.0,£
5,96.0,0.0,Debtors,Debtors 4 100 49359,49359,2016.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 402670 484611,402670,2017.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 402670 484611,484611,2016.0,£
8,96.0,1.0,Creditors amounts falling due within one year,one year 5 789648 857612,789648,2017.0,£
9,95.0,0.0,Creditors amounts falling due within one year,one year 5 789648 857612,857612,2016.0,£
10,96.0,1.0,Net current liabilities,Net current liabilities 386878 323642,386878,2017.0,£
11,96.0,0.0,Net current liabilities,Net current liabilities 386878 323642,323642,2016.0,£
12,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 12258 2233,12258,2017.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 12258 2233,2233,2016.0,£
14,96.0,1.0,Called up share capital,Called up share capital 6 610 610,610,2017.0,£
15,96.0,0.0,Called up share capital,Called up share capital 6 610 610,610,2016.0,£
16,96.0,1.0,Profit and loss reserves,Profit and loss reserves 11648 1623,11648,2017.0,£
17,96.0,0.0,Profit and loss reserves,Profit and loss reserves 11648 1623,1623,2016.0,£
18,95.0,1.0,Total equity,Total equity 12258 2233,12258,2017.0,£
19,96.0,0.0,Total equity,Total equity 12258 2233,2233,2016.0,£
