,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Fixed Assets,Fixed Assets 4 26155 29884,26155,2018.0,£
1,96.0,0.0,Fixed Assets,Fixed Assets 4 26155 29884,29884,2017.0,£
2,96.0,1.0,Investments,Investments 24342 23646,24342,2018.0,£
3,96.0,0.0,Investments,Investments 24342 23646,23646,2017.0,£
4,96.0,1.0,Trade and other receivables,Trade and other receivables 5 1147827 485666,1147827,2018.0,£
5,96.0,0.0,Trade and other receivables,Trade and other receivables 5 1147827 485666,485666,2017.0,£
6,96.0,1.0,Cash at bank,Cash at bank 269372 70374,269372,2018.0,£
7,96.0,0.0,Cash at bank,Cash at bank 269372 70374,70374,2017.0,£
8,96.0,1.0,Trade and other payables,Trade and other payables 6 1213955 435123,1213955,2018.0,£
9,96.0,0.0,Trade and other payables,Trade and other payables 6 1213955 435123,435123,2017.0,£
10,96.0,1.0,Net assets,Net assets 253741 174447,253741,2018.0,£
11,96.0,0.0,Net assets,Net assets 253741 174447,174447,2017.0,£
12,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2018.0,£
13,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
14,96.0,1.0,Profit and loss reserve,Profit and loss reserve 253641 174347,253641,2018.0,£
15,96.0,0.0,Profit and loss reserve,Profit and loss reserve 253641 174347,174347,2017.0,£
16,96.0,1.0,Shareholders funds,Shareholders funds 253741 174447,253741,2018.0,£
17,96.0,0.0,Shareholders funds,Shareholders funds 253741 174447,174447,2017.0,£
