,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 4 163991 65840,163991,2017.0,£
1,96.0,0.0,Tangible assets,Tangible assets 4 163991 65840,65840,2016.0,£
2,96.0,1.0,Investments .,Investments . 5 14100 14100,14100,2017.0,£
3,96.0,0.0,Investments .,Investments . 5 14100 14100,14100,2016.0,£
4,96.0,1.0,Debtors    Cash at bank and in hand,Debtors 6 4643320 4287398 Cash at bank and in hand 7 863480 1221800,863480,2017.0,£
5,95.0,0.0,Debtors    Cash at bank and in hand,Debtors 6 4643320 4287398 Cash at bank and in hand 7 863480 1221800,1221800,2016.0,£
6,93.0,1.0,Amounts falling due within one year,Amounts falling due within one year 8 1152468 1406420,1152468,2017.0,£
7,93.0,0.0,Amounts falling due within one year,Amounts falling due within one year 8 1152468 1406420,1406420,2016.0,£
8,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS  4354332 4102778,4354332,2017.0,£
9,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS  4354332 4102778,4102778,2016.0,£
10,96.0,1.0,LIABILITIES,LIABILITIES 4532423  4182718,4532423,2017.0,£
11,61.0,0.0,LIABILITIES,LIABILITIES 4532423  4182718,4182718,2016.0,£
12,96.0,1.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 16306 16306,16306,2017.0,£
13,96.0,0.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 16306 16306,16306,2016.0,£
14,96.0,1.0,NET ASSETS,NET ASSETS 4504450 4166412,4504450,2017.0,£
15,96.0,0.0,NET ASSETS,NET ASSETS 4504450 4166412,4166412,2016.0,£
16,95.0,1.0,Called up share capital,Called up share capital 11 81002  81002,81002,2017.0,£
17,65.0,0.0,Called up share capital,Called up share capital 11 81002  81002,81002,2016.0,£
18,96.0,1.0,Retained earnings,Retained earnings 4345447 4007409,4345447,2017.0,£
19,96.0,0.0,Retained earnings,Retained earnings 4345447 4007409,4007409,2016.0,£
20,96.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 4504450 4166412,4504450,2017.0,£
21,96.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 4504450 4166412,4166412,2016.0,£
