,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Current assets,Current assets 174096 125067,174096,2017.0,£
1,95.0,0.0,Current assets,Current assets 174096 125067,125067,2016.0,£
2,96.0,1.0,Creditors amounts falling due within one  year,year 78159 43943,78159,2017.0,£
3,96.0,0.0,Creditors amounts falling due within one  year,year 78159 43943,43943,2016.0,£
4,96.0,1.0,Net current assets,Net current assets 95937 81124,95937,2017.0,£
5,92.0,0.0,Net current assets,Net current assets 95937 81124,81124,2016.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 96893  81595,96893,2017.0,£
7,4.0,0.0,Total assets less current liabilities,Total assets less current liabilities 96893  81595,81595,2016.0,£
8,96.0,1.0,Accruals and deferred income,Accruals and deferred income 1800 1700,1800,2017.0,£
9,96.0,0.0,Accruals and deferred income,Accruals and deferred income 1800 1700,1700,2016.0,£
10,96.0,1.0,Net assets,Net assets 95093 79895,95093,2017.0,£
11,96.0,0.0,Net assets,Net assets 95093 79895,79895,2016.0,£
