,conf,currYr,label,source,value,year,unit
0,90.0,1.0,Current assets,Current assets 117400 75278,117400,2018.0,£
1,95.0,0.0,Current assets,Current assets 117400 75278,75278,2017.0,£
2,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 91954  71704,91954,2018.0,£
3,82.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 91954  71704,71704,2017.0,£
4,96.0,1.0,Net current assets,Net current assets 28341 3574,28341,2018.0,£
5,96.0,0.0,Net current assets,Net current assets 28341 3574,3574,2017.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 28341 3574,28341,2018.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 28341 3574,3574,2017.0,£
8,87.0,1.0,Accruals and deferred income,Accruals and deferred income  963 1116,963,2018.0,£
9,96.0,0.0,Accruals and deferred income,Accruals and deferred income  963 1116,1116,2017.0,£
10,96.0,1.0,Net assets,Net assets 27378 2458,27378,2018.0,£
11,92.0,0.0,Net assets,Net assets 27378 2458,2458,2017.0,£
12,91.0,1.0,Capital and reserves,Capital and reserves 27378 2458,27378,2018.0,£
13,92.0,0.0,Capital and reserves,Capital and reserves 27378 2458,2458,2017.0,£
