,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 5 682276 656871,682276,2017.0,£
1,96.0,0.0,Tangible assets,Tangible assets 5 682276 656871,656871,2016.0,£
2,96.0,1.0,Stocks,Stocks 295261 328355,295261,2017.0,£
3,96.0,0.0,Stocks,Stocks 295261 328355,328355,2016.0,£
4,96.0,1.0,Debtors,Debtors 1542214 1916539,1542214,2017.0,£
5,96.0,0.0,Debtors,Debtors 1542214 1916539,1916539,2016.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 616124 429214,616124,2017.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 616124 429214,429214,2016.0,£
8,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 1222647 1590938,1222647,2017.0,£
9,94.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 1222647 1590938,1590938,2016.0,£
10,96.0,1.0,Net current assets,Net current assets 1230952 1083170,1230952,2017.0,£
11,96.0,0.0,Net current assets,Net current assets 1230952 1083170,1083170,2016.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 1913228 1740041,1913228,2017.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 1913228 1740041,1740041,2016.0,£
14,92.0,1.0,Creditors amounts falling due after more than one year,one year 50331 76958,50331,2017.0,£
15,71.0,0.0,Creditors amounts falling due after more than one year,one year 50331 76958,76958,2016.0,£
16,96.0,1.0,Taxation including deferred tax,Taxation including deferred tax 44701 60209,44701,2017.0,£
17,96.0,0.0,Taxation including deferred tax,Taxation including deferred tax 44701 60209,60209,2016.0,£
18,95.0,1.0,Net assets,Net assets 1818196 1602874,1818196,2017.0,£
19,96.0,0.0,Net assets,Net assets 1818196 1602874,1602874,2016.0,£
20,95.0,1.0,Profit and loss account,Profit and loss account 1818195 1602873,1818195,2017.0,£
21,95.0,0.0,Profit and loss account,Profit and loss account 1818195 1602873,1602873,2016.0,£
22,94.0,1.0,Shareholders funds,Shareholders funds 1818196 1602874,1818196,2017.0,£
23,96.0,0.0,Shareholders funds,Shareholders funds 1818196 1602874,1602874,2016.0,£
