,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 2017 2016,2017,2017.0,£
1,96.0,0.0,Notes,Notes 2017 2016,2016,2016.0,£
2,63.0,1.0,Property plant and equipment,Property plant and equipment 2 308 411,308,2017.0,£
3,96.0,0.0,Property plant and equipment,Property plant and equipment 2 308 411,411,2016.0,£
4,71.0,1.0,Trade and other receivables,Trade and other receivables 3 998 998,998,2017.0,£
5,96.0,0.0,Trade and other receivables,Trade and other receivables 3 998 998,998,2016.0,£
6,93.0,1.0,Trade and other payables amounts falling due within one,Trade and other payables amounts falling due within one 4 7493 7433,7493,2017.0,£
7,73.0,0.0,Trade and other payables amounts falling due within one,Trade and other payables amounts falling due within one 4 7493 7433,7433,2016.0,£
8,96.0,1.0,Net current liabilities,Net current liabilities 6495 6435,6495,2017.0,£
9,95.0,0.0,Net current liabilities,Net current liabilities 6495 6435,6435,2016.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 6187 6024,6187,2017.0,£
11,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 6187 6024,6024,2016.0,£
12,96.0,1.0,Net liabilities,Net liabilities 6187 6024,6187,2017.0,£
13,95.0,0.0,Net liabilities,Net liabilities 6187 6024,6024,2016.0,£
14,55.0,1.0,Called up share capital,Called up share capital 998 998,998,2017.0,£
15,96.0,0.0,Called up share capital,Called up share capital 998 998,998,2016.0,£
16,96.0,1.0,Retained eamings,Retained eamings 7185 7022,7185,2017.0,£
17,36.0,0.0,Retained eamings,Retained eamings 7185 7022,7022,2016.0,£
18,96.0,1.0,Shareholders funds,Shareholders funds 6187 6024,6187,2017.0,£
19,92.0,0.0,Shareholders funds,Shareholders funds 6187 6024,6024,2016.0,£
